0 0.29703
1 0.337426
2 0.277525
3 0.278713
4 0.260198
5 0.263069
6 0.244257
7 0.232772
8 0.236238
9 0.228812
10 0.21505
11 0.205347
12 0.197228
13 0.185941
14 0.183564
15 0.176436
16 0.180297
17 0.173564
18 0.173861
19 0.176931
20 0.175644
21 0.170792
22 0.173762
23 0.166634
24 0.168614
25 0.166436
26 0.163069
27 0.155248
28 0.165644
29 0.160297
30 0.163663
31 0.160297
32 0.161089
33 0.159703
34 0.15901
35 0.157723
36 0.151386
37 0.147228
38 0.142574
39 0.142376
40 0.141188
41 0.140495
42 0.132871
43 0.130891
44 0.126139
45 0.128218
46 0.125941
47 0.12297
48 0.120693
49 0.122673
50 0.126931
51 0.124851
52 0.125248
53 0.124257
54 0.120693
55 0.124059
56 0.120693
57 0.119901
58 0.118515
59 0.113663
60 0.117129
61 0.118911
62 0.118515
63 0.115545
64 0.118614
65 0.118713
66 0.123564
67 0.121188
68 0.119307
69 0.117426
70 0.115941
71 0.115149
72 0.116337
73 0.112178
74 0.116436
75 0.113267
76 0.116931
77 0.109604
78 0.111188
79 0.112376
80 0.11703
81 0.113762
82 0.114455
83 0.110297
84 0.115644
85 0.112376
86 0.110495
87 0.105941
88 0.105446
89 0.104059
90 0.103168
91 0.103564
92 0.10802
93 0.109406
94 0.102277
95 0.106139
96 0.102673
97 0.10495
98 0.104554
99 0.111089
100 0.103762
