1e-20 0
8.33343e-16 0
1.66668e-15 0
2.50001e-15 0
3.33334e-15 0
4.16668e-15 0
5.00001e-15 0
5.83334e-15 0.152259
6.66668e-15 0.133227
7.50001e-15 0.118424
8.33334e-15 0.106581
9.16668e-15 0.0968921
1e-14 0.0888178
1.08333e-14 0.0819856
1.16667e-14 0.0761295
1.25e-14 0.142108
1.33333e-14 0.133227
1.41667e-14 0.12539
1.5e-14 0.118424
1.58333e-14 0.112191
1.66667e-14 0.106581
1.75e-14 0.101506
1.83333e-14 0.0968921
1.91667e-14 0.0926794
2e-14 0.133227
2.08333e-14 0.127898
2.16667e-14 0.122978
2.25e-14 0.118424
2.33333e-14 0.114194
2.41667e-14 0.110257
2.5e-14 0.106581
2.58333e-14 0.103143
2.66667e-14 0.133227
2.75e-14 0.12919
2.83333e-14 0.12539
2.91667e-14 0.121807
3e-14 0.118424
3.08333e-14 0.115223
3.16667e-14 0.112191
3.25e-14 0.109314
3.33333e-14 0.106581
3.41667e-14 0.129977
3.5e-14 0.126883
3.58333e-14 0.123932
3.66667e-14 0.121115
3.75e-14 0.118424
3.83333e-14 0.115849
3.91667e-14 0.113384
4e-14 0.111022
4.08333e-14 0.108757
4.16667e-14 0.127898
4.25e-14 0.12539
4.33333e-14 0.122979
4.41667e-14 0.120658
4.5e-14 0.118424
4.58333e-14 0.116271
4.66667e-14 0.114194
4.75e-14 0.112191
4.83333e-14 0.128633
4.91667e-14 0.126452
5e-14 0.124345
5.08333e-14 0.122307
5.16667e-14 0.120334
5.25e-14 0.118424
5.33333e-14 0.116573
5.41667e-14 0.11478
5.5e-14 0.113041
5.58333e-14 0.127261
5.66667e-14 0.12539
5.75e-14 0.123573
5.83333e-14 0.121807
5.91667e-14 0.120092
6e-14 0.118424
6.08333e-14 0.116802
6.16667e-14 0.115223
6.25e-14 0.127898
6.33333e-14 0.126215
6.41667e-14 0.124576
6.5e-14 0.122979
6.58333e-14 0.121422
6.66667e-14 0.119904
6.75e-14 0.118424
6.83333e-14 0.11698
6.91667e-14 0.11557
7e-14 0.126883
7.08333e-14 0.12539
7.16667e-14 0.123932
7.25e-14 0.122507
7.33333e-14 0.121115
7.41667e-14 0.119754
7.5e-14 0.118424
7.58333e-14 0.117122
7.66667e-14 0.127434
7.75e-14 0.126064
7.83333e-14 0.124723
7.91667e-14 0.12341
8e-14 0.122125
8.08333e-14 0.120866
8.16667e-14 0.119632
8.25e-14 0.118424
8.33333e-14 0.11724
8.41667e-14 0.126631
8.5e-14 0.12539
8.58333e-14 0.124173
8.66667e-14 0.122979
8.75e-14 0.121807
8.83333e-14 0.120658
8.91667e-14 0.119531
9e-14 0.118424
9.08333e-14 0.127115
9.16667e-14 0.12596
9.25e-14 0.124825
9.33333e-14 0.123711
9.41667e-14 0.122616
9.5e-14 0.12154
9.58333e-14 0.120483
9.66667e-14 0.119445
9.75e-14 0.118424
9.83333e-14 0.126453
9.91667e-14 0.12539
1e-13 0.124345
1.00833e-13 0.123317
1.01667e-13 0.122307
1.025e-13 0.121312
1.03333e-13 0.120334
1.04167e-13 0.119371
1.05e-13 0.126883
1.05833e-13 0.125884
1.06667e-13 0.1249
1.075e-13 0.123932
1.08333e-13 0.122979
1.09167e-13 0.12204
1.1e-13 0.121115
1.10833e-13 0.120205
1.11667e-13 0.119308
1.125e-13 0.126319
1.13333e-13 0.12539
1.14167e-13 0.124475
1.15e-13 0.123573
1.15833e-13 0.122684
1.16667e-13 0.121807
1.175e-13 0.120943
1.18333e-13 0.120092
1.19167e-13 0.126705
1.2e-13 0.125825
1.20833e-13 0.124958
1.21667e-13 0.124102
1.225e-13 0.123257
1.23333e-13 0.122425
1.24167e-13 0.121603
1.25e-13 0.120792
1.25833e-13 0.119992
1.26667e-13 0.126215
1.275e-13 0.12539
1.28333e-13 0.124576
1.29167e-13 0.123772
1.3e-13 0.122979
1.30833e-13 0.122195
1.31667e-13 0.121422
1.325e-13 0.120658
1.33333e-13 0.126565
1.34167e-13 0.125779
1.35e-13 0.125003
1.35833e-13 0.124236
1.36667e-13 0.123478
1.375e-13 0.12273
1.38333e-13 0.121991
1.39167e-13 0.12126
1.4e-13 0.120538
1.40833e-13 0.126132
1.41667e-13 0.12539
1.425e-13 0.124657
1.43333e-13 0.123932
1.44167e-13 0.123215
1.45e-13 0.122507
1.45833e-13 0.121807
1.46667e-13 0.121115
1.475e-13 0.126453
1.48333e-13 0.125742
1.49167e-13 0.12504
1.5e-13 0.124345
1.50833e-13 0.123658
1.51667e-13 0.122979
1.525e-13 0.122307
1.53333e-13 0.121642
1.54167e-13 0.120984
1.55e-13 0.126064
1.55833e-13 0.12539
1.56667e-13 0.124723
1.575e-13 0.124063
1.58333e-13 0.12341
1.59167e-13 0.122764
1.6e-13 0.122125
1.60833e-13 0.121492
1.61667e-13 0.126359
1.625e-13 0.125711
1.63333e-13 0.12507
1.64167e-13 0.124435
1.65e-13 0.123807
1.65833e-13 0.123185
1.66667e-13 0.122569
1.675e-13 0.121959
1.68333e-13 0.121355
1.69167e-13 0.126008
1.7e-13 0.12539
1.70833e-13 0.124778
1.71667e-13 0.124173
1.725e-13 0.123573
1.73333e-13 0.122979
1.74167e-13 0.12239
1.75e-13 0.121807
1.75833e-13 0.12123
1.76667e-13 0.125686
1.775e-13 0.125096
1.78333e-13 0.124511
1.79167e-13 0.123932
1.8e-13 0.123358
1.80833e-13 0.12279
1.81667e-13 0.122226
1.825e-13 0.121668
1.83333e-13 0.12596
1.84167e-13 0.12539
1.85e-13 0.124825
1.85833e-13 0.124265
1.86667e-13 0.123711
1.875e-13 0.123161
1.88333e-13 0.122616
1.89167e-13 0.122076
1.9e-13 0.12154
1.90833e-13 0.125664
1.91667e-13 0.125117
1.925e-13 0.124576
1.93333e-13 0.124039
1.94167e-13 0.123506
1.95e-13 0.122979
1.95833e-13 0.122455
1.96667e-13 0.121936
1.975e-13 0.125919
1.98333e-13 0.12539
1.99167e-13 0.124865
2e-13 0.124345
2.00833e-13 0.123829
2.01667e-13 0.123317
2.025e-13 0.12281
2.03333e-13 0.122307
2.04167e-13 0.121807
2.05e-13 0.125645
2.05833e-13 0.125136
2.06667e-13 0.124631
2.075e-13 0.124131
2.08333e-13 0.123634
2.09167e-13 0.123142
2.1e-13 0.122653
2.10833e-13 0.122168
2.11667e-13 0.125884
2.125e-13 0.12539
2.13333e-13 0.1249
2.14167e-13 0.124414
2.15e-13 0.123932
2.15833e-13 0.123453
2.16667e-13 0.122979
2.175e-13 0.122507
2.18333e-13 0.12204
2.19167e-13 0.125628
2.2e-13 0.125152
2.20833e-13 0.12468
2.21667e-13 0.124211
2.225e-13 0.123746
2.23333e-13 0.123284
2.24167e-13 0.122826
2.25e-13 0.122371
2.25833e-13 0.125853
2.26667e-13 0.12539
2.275e-13 0.124931
2.28333e-13 0.124475
2.29167e-13 0.124022
2.3e-13 0.123573
2.30833e-13 0.123127
2.31667e-13 0.122684
2.325e-13 0.122244
2.33333e-13 0.125614
2.34167e-13 0.125167
2.35e-13 0.124723
2.35833e-13 0.124282
2.36667e-13 0.123845
2.375e-13 0.12341
2.38333e-13 0.122979
2.39167e-13 0.12255
2.4e-13 0.125825
2.40833e-13 0.12539
2.41667e-13 0.124958
2.425e-13 0.124528
2.43333e-13 0.124102
2.44167e-13 0.123678
2.45e-13 0.123257
2.45833e-13 0.12284
2.46667e-13 0.122425
2.475e-13 0.125601
2.48333e-13 0.12518
2.49167e-13 0.124761
2.5e-13 0.124345
2.50833e-13 0.123932
2.51667e-13 0.123521
2.525e-13 0.123114
2.53333e-13 0.122709
2.54167e-13 0.125801
2.55e-13 0.12539
2.55833e-13 0.124981
2.56667e-13 0.124576
2.575e-13 0.124173
2.58333e-13 0.123772
2.59167e-13 0.123374
2.6e-13 0.122979
2.60833e-13 0.122586
2.61667e-13 0.12559
2.625e-13 0.125191
2.63333e-13 0.124795
2.64167e-13 0.124401
2.65e-13 0.12401
2.65833e-13 0.123621
2.66667e-13 0.123235
2.675e-13 0.122851
2.68333e-13 0.125779
2.69167e-13 0.12539
2.7e-13 0.125003
2.70833e-13 0.124618
2.71667e-13 0.124236
2.725e-13 0.123856
2.73333e-13 0.123478
2.74167e-13 0.123103
2.75e-13 0.12273
2.75833e-13 0.125579
2.76667e-13 0.125201
2.775e-13 0.124825
2.78333e-13 0.124451
2.79167e-13 0.12408
2.8e-13 0.123711
2.80833e-13 0.123343
2.81667e-13 0.122979
2.825e-13 0.12576
2.83333e-13 0.12539
2.84167e-13 0.125022
2.85e-13 0.124657
2.85833e-13 0.124293
2.86667e-13 0.123932
2.875e-13 0.123573
2.88333e-13 0.123216
2.89167e-13 0.12286
2.9e-13 0.12557
2.90833e-13 0.12521
2.91667e-13 0.124853
2.925e-13 0.124497
2.93333e-13 0.124143
2.94167e-13 0.123791
2.95e-13 0.123442
2.95833e-13 0.123094
2.96667e-13 0.125742
2.975e-13 0.12539
2.98333e-13 0.12504
2.99167e-13 0.124691
3e-13 0.124345
3.00833e-13 0.124001
3.01667e-13 0.123658
3.025e-13 0.123317
3.03333e-13 0.122979
3.04167e-13 0.125562
3.05e-13 0.125219
3.05833e-13 0.124877
3.06667e-13 0.124538
3.075e-13 0.124201
3.08333e-13 0.123865
3.09167e-13 0.123531
3.1e-13 0.123199
3.10833e-13 0.122869
3.11667e-13 0.12539
3.125e-13 0.125056
3.13333e-13 0.124723
3.14167e-13 0.124392
3.15e-13 0.124063
3.15833e-13 0.123736
3.16667e-13 0.12341
3.175e-13 0.123086
3.18333e-13 0.125554
3.19167e-13 0.125226
3.2e-13 0.1249
3.20833e-13 0.124576
3.21667e-13 0.124253
3.225e-13 0.123932
3.23333e-13 0.123612
3.24167e-13 0.123295
3.25e-13 0.122979
3.25833e-13 0.12539
3.26667e-13 0.12507
3.275e-13 0.124752
3.28333e-13 0.124435
3.29167e-13 0.12412
3.3e-13 0.123807
3.30833e-13 0.123495
3.31667e-13 0.123185
3.325e-13 0.125547
3.33333e-13 0.125233
3.34167e-13 0.124921
3.35e-13 0.12461
3.35833e-13 0.124301
3.36667e-13 0.123993
3.375e-13 0.123687
3.38333e-13 0.123382
3.39167e-13 0.123079
3.4e-13 0.12539
3.40833e-13 0.125083
3.41667e-13 0.124778
3.425e-13 0.124475
3.43333e-13 0.124173
3.44167e-13 0.123872
3.45e-13 0.123573
3.45833e-13 0.123275
3.46667e-13 0.125541
3.475e-13 0.12524
3.48333e-13 0.12494
3.49167e-13 0.124642
3.5e-13 0.124345
3.50833e-13 0.12405
3.51667e-13 0.123756
3.525e-13 0.123463
3.53333e-13 0.123172
3.54167e-13 0.12539
3.55e-13 0.125096
3.55833e-13 0.124803
3.56667e-13 0.124511
3.575e-13 0.124221
3.58333e-13 0.123932
3.59167e-13 0.123644
3.6e-13 0.123358
3.60833e-13 0.125535
3.61667e-13 0.125245
3.625e-13 0.124958
3.63333e-13 0.124671
3.64167e-13 0.124386
3.65e-13 0.124102
3.65833e-13 0.123819
3.66667e-13 0.123538
3.675e-13 0.123257
3.68333e-13 0.12539
3.69167e-13 0.125107
3.7e-13 0.124825
3.70833e-13 0.124545
3.71667e-13 0.124265
3.725e-13 0.123987
3.73333e-13 0.123711
3.74167e-13 0.123435
3.75e-13 0.125529
3.75833e-13 0.125251
3.76667e-13 0.124974
3.775e-13 0.124698
3.78333e-13 0.124423
3.79167e-13 0.12415
3.8e-13 0.123878
3.80833e-13 0.123606
3.81667e-13 0.123337
3.825e-13 0.12539
3.83333e-13 0.125117
3.84167e-13 0.124846
3.85e-13 0.124576
3.85833e-13 0.124307
3.86667e-13 0.124039
3.875e-13 0.123772
3.88333e-13 0.123506
3.89167e-13 0.125524
3.9e-13 0.125256
3.90833e-13 0.124989
3.91667e-13 0.124723
3.925e-13 0.124458
3.93333e-13 0.124194
3.94167e-13 0.123932
3.95e-13 0.12367
3.95833e-13 0.12341
3.96667e-13 0.12539
3.975e-13 0.125127
3.98333e-13 0.124865
3.99167e-13 0.124605
4e-13 0.124345
4.00833e-13 0.124086
4.01667e-13 0.123829
4.025e-13 0.123573
4.03333e-13 0.125519
4.04167e-13 0.125261
4.05e-13 0.125003
4.05833e-13 0.124746
4.06667e-13 0.124491
4.075e-13 0.124236
4.08333e-13 0.123982
4.09167e-13 0.12373
4.1e-13 0.123478
4.10833e-13 0.12539
4.11667e-13 0.125136
4.125e-13 0.124883
4.13333e-13 0.124631
4.14167e-13 0.124381
4.15e-13 0.124131
4.15833e-13 0.123882
4.16667e-13 0.123634
4.175e-13 0.125515
4.18333e-13 0.125265
4.19167e-13 0.125016
4.2e-13 0.124768
4.20833e-13 0.124521
4.21667e-13 0.124275
4.225e-13 0.12403
4.23333e-13 0.123785
4.24167e-13 0.123542
4.25e-13 0.12539
4.25833e-13 0.125145
4.26667e-13 0.1249
4.275e-13 0.124657
4.28333e-13 0.124414
4.29167e-13 0.124173
4.3e-13 0.123932
4.30833e-13 0.123692
4.31667e-13 0.125511
4.325e-13 0.125269
4.33333e-13 0.125028
4.34167e-13 0.124788
4.35e-13 0.124549
4.35833e-13 0.124311
4.36667e-13 0.124074
4.375e-13 0.123837
4.38333e-13 0.123602
4.39167e-13 0.12539
4.4e-13 0.125152
4.40833e-13 0.124916
4.41667e-13 0.12468
4.425e-13 0.124445
4.43333e-13 0.124211
4.44167e-13 0.123978
4.45e-13 0.123746
4.45833e-13 0.123515
4.46667e-13 0.125273
4.475e-13 0.12504
4.48333e-13 0.124807
4.49167e-13 0.124576
4.5e-13 0.124345
4.50833e-13 0.124115
4.51667e-13 0.123886
4.525e-13 0.123658
4.53333e-13 0.12539
4.54167e-13 0.12516
4.55e-13 0.124931
4.55833e-13 0.124702
4.56667e-13 0.124475
4.575e-13 0.124248
4.58333e-13 0.124022
4.59167e-13 0.123797
4.6e-13 0.123573
4.60833e-13 0.125277
4.61667e-13 0.12505
4.625e-13 0.124825
4.63333e-13 0.124601
4.64167e-13 0.124377
4.65e-13 0.124154
4.65833e-13 0.123932
4.66667e-13 0.123711
4.675e-13 0.12539
4.68333e-13 0.125167
4.69167e-13 0.124944
4.7e-13 0.124723
4.70833e-13 0.124502
4.71667e-13 0.124282
